date,meantemp,humidity,windspeedKmph,pressure,location
2020-09-17,25,77,25,1016,Port-Vila
2020-09-17,24,83,25,1017,Port-Vila
2020-09-17,22,84,23,1018,Port-Vila
2020-09-18,24,87,23,1017,Port-Vila
2020-09-18,24,87,19,1016,Port-Vila
2020-09-18,24,85,21,1016,Port-Vila
2020-09-18,26,79,21,1017,Port-Vila
2020-09-18,27,77,24,1016,Port-Vila
2020-09-18,26,79,26,1014,Port-Vila
2020-09-18,25,83,29,1016,Port-Vila
2020-09-18,24,83,31,1017,Port-Vila
2020-09-19,24,84,30,1016,Port-Vila
2020-09-19,24,82,32,1015,Port-Vila
2020-09-19,24,79,31,1016,Port-Vila
2020-09-19,25,74,32,1017,Port-Vila
2020-09-19,25,73,32,1016,Port-Vila
2020-09-19,24,75,31,1015,Port-Vila
2020-09-19,23,77,32,1016,Port-Vila
2020-09-19,23,78,31,1017,Port-Vila
2020-09-20,22,77,31,1016,Port-Vila
2020-09-20,22,76,28,1015,Port-Vila
2020-09-20,22,75,28,1016,Port-Vila
2020-09-20,23,70,30,1017,Port-Vila
2020-09-20,24,68,30,1016,Port-Vila
2020-09-20,24,71,29,1014,Port-Vila
2020-09-20,23,76,28,1015,Port-Vila
2020-09-20,22,79,27,1017,Port-Vila
2020-09-21,22,82,27,1016,Port-Vila
2020-09-21,22,83,27,1014,Port-Vila
2020-09-21,23,80,27,1015,Port-Vila
2020-09-21,24,75,30,1016,Port-Vila
2020-09-21,25,73,30,1015,Port-Vila
2020-09-21,24,75,29,1014,Port-Vila
2020-09-21,24,80,27,1014,Port-Vila
2020-09-21,23,81,26,1015,Port-Vila
2020-09-22,23,82,26,1015,Port-Vila
2020-09-22,23,82,25,1014,Port-Vila
2020-09-22,23,80,25,1015,Port-Vila
2020-09-22,24,74,27,1016,Port-Vila
2020-09-22,25,70,26,1015,Port-Vila
2020-09-22,24,75,25,1013,Port-Vila
2020-09-22,23,81,25,1014,Port-Vila
2020-09-22,23,82,25,1015,Port-Vila
2020-09-23,23,81,24,1014,Port-Vila
2020-09-23,22,83,24,1013,Port-Vila
2020-09-23,22,82,24,1014,Port-Vila
2020-09-23,24,76,25,1015,Port-Vila
2020-09-23,25,72,23,1014,Port-Vila
2020-09-23,24,73,23,1012,Port-Vila
2020-09-23,23,78,21,1013,Port-Vila
2020-09-23,23,81,19,1014,Port-Vila
2020-09-24,23,83,20,1014,Port-Vila
2020-09-24,23,84,19,1012,Port-Vila
2020-09-24,23,84,21,1013,Port-Vila
2020-09-24,25,78,23,1014,Port-Vila
2020-09-24,26,75,25,1013,Port-Vila
2020-09-24,26,77,25,1012,Port-Vila
2020-09-24,24,83,24,1013,Port-Vila
2020-09-24,24,86,22,1014,Port-Vila
2020-09-25,24,88,18,1014,Port-Vila
2020-09-25,23,90,16,1013,Port-Vila
2020-09-25,24,86,18,1014,Port-Vila
2020-09-25,26,78,20,1015,Port-Vila
2020-09-25,27,73,21,1014,Port-Vila
2020-09-25,27,75,21,1013,Port-Vila
2020-09-25,25,84,20,1014,Port-Vila
2020-09-25,24,89,18,1015,Port-Vila
2020-09-26,24,88,19,1015,Port-Vila
2020-09-26,24,89,19,1014,Port-Vila
2020-09-26,25,86,21,1015,Port-Vila
2020-09-26,27,78,23,1016,Port-Vila
2020-09-26,28,73,23,1015,Port-Vila
2020-09-26,27,75,22,1014,Port-Vila
2020-09-26,26,82,21,1015,Port-Vila
2020-09-26,25,86,19,1016,Port-Vila
2020-09-27,25,88,16,1015,Port-Vila
2020-09-27,24,91,14,1015,Port-Vila
2020-09-27,25,88,16,1015,Port-Vila
2020-09-27,26,79,22,1016,Port-Vila
2020-09-27,27,73,23,1015,Port-Vila
2020-09-27,27,74,21,1014,Port-Vila
2020-09-27,25,79,18,1015,Port-Vila
2020-09-27,24,85,17,1016,Port-Vila
2020-09-28,24,88,15,1016,Port-Vila
2020-09-28,24,89,15,1015,Port-Vila
2020-09-28,24,84,18,1015,Port-Vila
2020-09-28,26,73,23,1015,Port-Vila
2020-09-28,27,69,23,1014,Port-Vila
2020-09-28,26,72,22,1013,Port-Vila
2020-09-28,25,80,21,1013,Port-Vila
2020-09-28,24,84,21,1015,Port-Vila
2020-09-29,23,85,15,1013,Port-Vila
2020-09-29,23,85,13,1012,Port-Vila
2020-09-29,24,81,13,1012,Port-Vila
2020-09-29,26,73,14,1013,Port-Vila
2020-09-29,27,70,14,1012,Port-Vila
2020-09-29,27,74,16,1010,Port-Vila
2020-09-29,25,81,20,1011,Port-Vila
2020-09-29,25,83,22,1012,Port-Vila
2020-09-30,24,85,24,1011,Port-Vila
2020-09-30,24,85,26,1010,Port-Vila
2020-09-30,24,84,27,1011,Port-Vila
2020-09-30,25,77,25,1013,Port-Vila
2020-09-30,26,72,25,1012,Port-Vila
2020-09-30,26,74,29,1011,Port-Vila
2020-09-30,25,79,33,1012,Port-Vila
2020-09-30,24,81,32,1014,Port-Vila
2020-10-01,23,81,30,1013,Port-Vila
2020-10-01,23,80,30,1012,Port-Vila
2020-10-01,24,79,30,1013,Port-Vila
2020-10-01,25,72,28,1014,Port-Vila
2020-10-01,26,69,27,1014,Port-Vila
2020-10-01,25,72,28,1012,Port-Vila
2020-10-01,25,77,28,1013,Port-Vila
2020-10-01,24,81,30,1015,Port-Vila
2020-10-02,24,83,30,1015,Port-Vila
2020-10-02,24,83,30,1014,Port-Vila
2020-10-02,24,85,29,1015,Port-Vila
2020-10-02,24,86,28,1016,Port-Vila
2020-10-02,24,88,27,1014,Port-Vila
2020-10-02,23,91,26,1013,Port-Vila
2020-10-02,23,93,26,1014,Port-Vila
2020-10-02,21,89,29,1016,Port-Vila
2020-10-03,20,91,30,1015,Port-Vila
2020-10-03,20,91,24,1014,Port-Vila
2020-10-03,20,90,18,1015,Port-Vila
2020-10-03,21,90,17,1016,Port-Vila
2020-10-03,22,86,18,1014,Port-Vila
2020-10-03,22,85,20,1013,Port-Vila
2020-10-03,22,85,24,1014,Port-Vila
2020-10-03,20,83,26,1014,Port-Vila
2020-10-04,16,79,24,1014,Port-Vila
2020-10-04,23,80,22,1013,Port-Vila
2020-10-04,23,79,23,1014,Port-Vila
2020-10-04,24,75,24,1015,Port-Vila
2020-10-04,25,72,23,1013,Port-Vila
2020-10-04,24,75,24,1012,Port-Vila
2020-10-04,23,80,23,1013,Port-Vila
2020-10-04,23,81,21,1014,Port-Vila
2020-10-05,22,82,19,1013,Port-Vila
2020-10-05,22,82,18,1011,Port-Vila
2020-10-05,22,79,18,1012,Port-Vila
2020-10-05,24,73,18,1013,Port-Vila
2020-10-05,24,72,17,1013,Port-Vila
2020-10-05,23,75,14,1011,Port-Vila
2020-10-05,23,77,12,1012,Port-Vila
2020-10-05,23,78,13,1013,Port-Vila
2020-10-06,23,74,10,1012,Port-Vila
2020-10-06,23,75,10,1011,Port-Vila
2020-10-06,23,75,9,1012,Port-Vila
2020-10-06,24,74,9,1014,Port-Vila
2020-10-06,25,72,11,1013,Port-Vila
2020-10-06,25,74,13,1011,Port-Vila
2020-10-06,24,75,12,1012,Port-Vila
2020-10-06,23,77,11,1013,Port-Vila
2020-10-07,23,75,11,1013,Port-Vila
2020-10-07,23,76,11,1011,Port-Vila
2020-10-07,24,74,12,1012,Port-Vila
2020-10-07,25,68,14,1013,Port-Vila
2020-10-07,26,66,15,1012,Port-Vila
2020-10-07,25,67,17,1011,Port-Vila
2020-10-07,24,72,17,1011,Port-Vila
2020-10-07,23,78,18,1013,Port-Vila
2020-10-08,19,80,16,1012,Port-Vila
2020-10-08,23,83,15,1011,Port-Vila
2020-10-08,23,77,13,1012,Port-Vila
2020-10-08,25,68,14,1013,Port-Vila
2020-10-08,25,66,17,1012,Port-Vila
2020-10-08,25,69,18,1011,Port-Vila
2020-10-08,24,73,15,1012,Port-Vila
2020-10-08,23,77,13,1014,Port-Vila
2020-10-09,23,77,11,1012,Port-Vila
2020-10-09,23,79,13,1011,Port-Vila
2020-10-09,23,79,16,1012,Port-Vila
2020-10-09,25,76,20,1014,Port-Vila
2020-10-09,26,74,22,1013,Port-Vila
2020-10-09,27,75,22,1012,Port-Vila
2020-10-09,25,81,24,1013,Port-Vila
2020-10-09,24,85,25,1014,Port-Vila
2020-10-10,25,86,21,1013,Port-Vila
2020-10-10,25,86,20,1013,Port-Vila
2020-10-10,26,84,21,1014,Port-Vila
2020-10-10,27,75,23,1015,Port-Vila
2020-10-10,28,71,22,1014,Port-Vila
2020-10-10,28,73,22,1013,Port-Vila
2020-10-10,26,79,20,1014,Port-Vila
2020-10-10,26,83,20,1015,Port-Vila
2020-10-11,26,85,21,1014,Port-Vila
2020-10-11,26,83,22,1013,Port-Vila
2020-10-11,26,80,23,1014,Port-Vila
2020-10-11,28,72,25,1015,Port-Vila
2020-10-11,28,70,26,1014,Port-Vila
2020-10-11,28,74,26,1012,Port-Vila
2020-10-11,26,79,25,1013,Port-Vila
2020-10-11,26,83,25,1014,Port-Vila
2020-10-12,25,86,24,1013,Port-Vila
2020-10-12,25,86,25,1012,Port-Vila
2020-10-12,26,83,25,1013,Port-Vila
2020-10-12,27,76,26,1014,Port-Vila
2020-10-12,28,72,26,1013,Port-Vila
2020-10-12,27,75,24,1011,Port-Vila
2020-10-12,26,81,23,1012,Port-Vila
2020-10-12,26,83,21,1014,Port-Vila
2020-10-13,25,83,18,1013,Port-Vila
2020-10-13,25,82,19,1012,Port-Vila
2020-10-13,26,79,22,1013,Port-Vila
2020-10-13,28,72,25,1014,Port-Vila
2020-10-13,28,71,26,1012,Port-Vila
2020-10-13,27,76,25,1011,Port-Vila
2020-10-13,26,83,25,1012,Port-Vila
2020-10-13,25,85,24,1013,Port-Vila
2020-10-14,25,87,24,1012,Port-Vila
2020-10-14,25,87,24,1011,Port-Vila
2020-10-14,26,83,26,1012,Port-Vila
2020-10-14,27,78,24,1012,Port-Vila
2020-10-14,28,74,20,1011,Port-Vila
2020-10-14,27,75,17,1010,Port-Vila
2020-10-14,26,81,14,1010,Port-Vila
2020-10-14,23,85,8,1011,Port-Vila
2020-10-15,25,86,9,1010,Port-Vila
2020-10-15,25,84,9,1009,Port-Vila
2020-10-15,25,83,10,1010,Port-Vila
2020-10-15,26,77,8,1010,Port-Vila
2020-10-15,26,76,7,1009,Port-Vila
2020-10-15,26,79,6,1007,Port-Vila
2020-10-15,25,78,4,1009,Port-Vila
2020-10-15,25,79,5,1010,Port-Vila
2020-10-16,23,85,9,1010,Port-Vila
2020-10-16,22,86,11,1009,Port-Vila
2020-10-16,22,79,8,1010,Port-Vila
2020-10-16,24,75,15,1009,Port-Vila
2020-10-16,26,72,13,1009,Port-Vila
2020-10-16,25,77,12,1008,Port-Vila
2020-10-16,24,82,12,1009,Port-Vila
2020-10-16,24,85,12,1010,Port-Vila
2020-10-17,23,84,34,1011,Port-Vila
2020-10-17,23,78,27,1009,Port-Vila
2020-10-17,23,72,17,1010,Port-Vila
2020-10-17,25,68,19,1012,Port-Vila
2020-10-17,25,67,20,1011,Port-Vila
2020-10-17,25,67,17,1010,Port-Vila
2020-10-17,24,72,14,1011,Port-Vila
2020-10-17,24,80,15,1013,Port-Vila
2020-10-18,23,82,18,1012,Port-Vila
2020-10-18,23,80,17,1012,Port-Vila
2020-10-18,23,75,17,1013,Port-Vila
2020-10-18,25,71,20,1014,Port-Vila
2020-10-18,26,70,21,1013,Port-Vila
2020-10-18,25,74,24,1012,Port-Vila
2020-10-18,24,79,24,1013,Port-Vila
2020-10-18,23,80,24,1015,Port-Vila
2020-10-19,23,78,18,1014,Port-Vila
2020-10-19,23,76,17,1013,Port-Vila
2020-10-19,23,72,17,1014,Port-Vila
2020-10-19,25,67,18,1014,Port-Vila
2020-10-19,26,65,18,1013,Port-Vila
2020-10-19,26,65,18,1011,Port-Vila
2020-10-19,25,71,17,1012,Port-Vila
2020-10-19,24,80,15,1013,Port-Vila
2020-10-20,23,70,9,1012,Port-Vila
2020-10-20,23,76,9,1011,Port-Vila
2020-10-20,23,78,12,1012,Port-Vila
2020-10-20,26,71,14,1013,Port-Vila
2020-10-20,27,67,15,1012,Port-Vila
2020-10-20,26,71,16,1010,Port-Vila
2020-10-20,25,80,18,1011,Port-Vila
2020-10-20,24,84,17,1013,Port-Vila
2020-10-21,24,85,17,1012,Port-Vila
2020-10-21,23,86,15,1011,Port-Vila
2020-10-21,24,83,16,1012,Port-Vila
2020-10-21,26,73,17,1013,Port-Vila
2020-10-21,28,66,16,1012,Port-Vila
2020-10-21,27,68,17,1010,Port-Vila
2020-10-21,26,78,18,1012,Port-Vila
2020-10-21,25,83,19,1013,Port-Vila
2020-10-22,24,86,13,1013,Port-Vila
2020-10-22,24,86,12,1011,Port-Vila
2020-10-22,25,82,14,1012,Port-Vila
2020-10-22,27,74,17,1014,Port-Vila
2020-10-22,28,68,17,1012,Port-Vila
2020-10-22,27,72,19,1011,Port-Vila
2020-10-22,26,79,17,1012,Port-Vila
2020-10-22,25,82,12,1014,Port-Vila
2020-10-23,25,80,12,1013,Port-Vila
2020-10-23,25,77,5,1012,Port-Vila
2020-10-23,25,75,5,1014,Port-Vila
2020-10-23,26,71,5,1015,Port-Vila
2020-10-23,27,70,9,1014,Port-Vila
2020-10-23,27,73,10,1012,Port-Vila
2020-10-23,25,79,13,1013,Port-Vila
2020-10-23,25,83,17,1015,Port-Vila
2020-10-24,25,83,17,1014,Port-Vila
2020-10-24,25,83,18,1013,Port-Vila
2020-10-24,25,81,19,1014,Port-Vila
2020-10-24,26,77,23,1015,Port-Vila
2020-10-24,27,73,25,1014,Port-Vila
2020-10-24,27,75,26,1013,Port-Vila
2020-10-24,26,79,27,1014,Port-Vila
2020-10-24,25,80,27,1014,Port-Vila
2020-10-25,24,84,26,1013,Port-Vila
2020-10-25,24,85,25,1012,Port-Vila
2020-10-25,25,82,26,1013,Port-Vila
2020-10-25,26,75,26,1014,Port-Vila
2020-10-25,27,72,25,1013,Port-Vila
2020-10-25,26,74,25,1012,Port-Vila
2020-10-25,25,79,26,1013,Port-Vila
2020-10-25,24,80,26,1014,Port-Vila
2020-10-26,24,81,24,1013,Port-Vila
2020-10-26,24,81,22,1012,Port-Vila
2020-10-26,25,79,23,1013,Port-Vila
2020-10-26,26,76,25,1013,Port-Vila
2020-10-26,26,74,26,1012,Port-Vila
2020-10-26,26,75,26,1012,Port-Vila
2020-10-26,25,78,26,1013,Port-Vila
2020-10-26,24,79,25,1014,Port-Vila
2020-10-27,24,80,23,1013,Port-Vila
2020-10-27,23,81,21,1012,Port-Vila
2020-10-27,24,79,23,1013,Port-Vila
2020-10-27,25,74,26,1014,Port-Vila
2020-10-27,26,69,23,1013,Port-Vila
2020-10-27,26,72,22,1012,Port-Vila
2020-10-27,25,77,23,1013,Port-Vila
2020-10-27,24,81,26,1014,Port-Vila
2020-10-28,24,84,24,1013,Port-Vila
2020-10-28,24,84,23,1012,Port-Vila
2020-10-28,25,81,26,1013,Port-Vila
2020-10-28,26,75,30,1014,Port-Vila
2020-10-28,27,73,31,1013,Port-Vila
2020-10-28,26,74,31,1012,Port-Vila
2020-10-28,25,77,31,1013,Port-Vila
2020-10-28,24,79,31,1014,Port-Vila
2020-10-29,24,80,30,1013,Port-Vila
2020-10-29,24,78,28,1012,Port-Vila
2020-10-29,24,74,28,1012,Port-Vila
2020-10-29,26,69,28,1013,Port-Vila
2020-10-29,26,68,27,1012,Port-Vila
2020-10-29,26,69,25,1011,Port-Vila
2020-10-29,25,73,24,1012,Port-Vila
2020-10-29,24,76,23,1013,Port-Vila
2020-10-30,24,79,16,1012,Port-Vila
2020-10-30,24,79,18,1011,Port-Vila
2020-10-30,25,77,19,1012,Port-Vila
2020-10-30,26,69,23,1013,Port-Vila
2020-10-30,27,67,24,1012,Port-Vila
2020-10-30,27,70,24,1011,Port-Vila
2020-10-30,26,77,23,1012,Port-Vila
2020-10-30,25,81,21,1014,Port-Vila
2020-10-31,25,83,19,1013,Port-Vila
2020-10-31,24,84,18,1012,Port-Vila
2020-10-31,25,81,21,1014,Port-Vila
2020-10-31,27,73,26,1015,Port-Vila
2020-10-31,28,71,27,1014,Port-Vila
2020-10-31,27,74,26,1013,Port-Vila
2020-10-31,26,78,26,1015,Port-Vila
2020-10-31,25,81,27,1016,Port-Vila
2020-11-01,25,81,27,1015,Port-Vila
2020-11-01,25,81,25,1014,Port-Vila
2020-11-01,25,80,26,1015,Port-Vila
2020-11-01,27,75,27,1016,Port-Vila
2020-11-01,27,71,26,1015,Port-Vila
2020-11-01,27,74,25,1014,Port-Vila
2020-11-01,26,78,23,1015,Port-Vila
2020-11-01,26,81,23,1016,Port-Vila
2020-11-02,25,83,19,1015,Port-Vila
2020-11-02,25,85,18,1014,Port-Vila
2020-11-02,25,82,21,1014,Port-Vila
2020-11-02,27,76,25,1015,Port-Vila
2020-11-02,28,73,25,1014,Port-Vila
2020-11-02,27,77,24,1012,Port-Vila
2020-11-02,26,81,25,1013,Port-Vila
2020-11-02,26,81,20,1014,Port-Vila
2020-11-03,23,85,13,1013,Port-Vila
2020-11-03,26,84,12,1011,Port-Vila
2020-11-03,26,82,17,1012,Port-Vila
2020-11-03,27,81,21,1013,Port-Vila
2020-11-03,25,87,30,1012,Port-Vila
2020-11-03,24,89,31,1011,Port-Vila
2020-11-03,24,80,23,1011,Port-Vila
2020-11-03,21,81,18,1013,Port-Vila
2020-11-04,20,85,16,1012,Port-Vila
2020-11-04,25,81,8,1010,Port-Vila
2020-11-04,25,78,6,1012,Port-Vila
2020-11-04,26,72,5,1012,Port-Vila
2020-11-04,27,72,7,1011,Port-Vila
2020-11-04,27,72,8,1010,Port-Vila
2020-11-04,27,75,8,1011,Port-Vila
2020-11-04,26,80,8,1013,Port-Vila
2020-11-05,25,82,5,1013,Port-Vila
2020-11-05,24,82,6,1012,Port-Vila
2020-11-05,24,80,4,1013,Port-Vila
2020-11-05,25,76,5,1014,Port-Vila
2020-11-05,26,74,6,1013,Port-Vila
2020-11-05,26,73,12,1011,Port-Vila
2020-11-05,25,81,13,1012,Port-Vila
2020-11-05,25,86,11,1014,Port-Vila
2020-11-06,25,90,10,1013,Port-Vila
2020-11-06,25,90,10,1011,Port-Vila
2020-11-06,26,87,11,1013,Port-Vila
2020-11-06,27,79,13,1014,Port-Vila
2020-11-06,29,73,14,1013,Port-Vila
2020-11-06,28,74,14,1011,Port-Vila
2020-11-06,27,81,12,1012,Port-Vila
2020-11-06,26,87,9,1014,Port-Vila
2020-11-07,26,88,10,1012,Port-Vila
2020-11-07,26,89,9,1011,Port-Vila
2020-11-07,26,85,9,1012,Port-Vila
2020-11-07,28,76,9,1013,Port-Vila
2020-11-07,29,72,7,1012,Port-Vila
2020-11-07,28,75,4,1011,Port-Vila
2020-11-07,27,80,9,1012,Port-Vila
2020-11-07,27,85,10,1013,Port-Vila
2020-11-08,26,87,14,1013,Port-Vila
2020-11-08,26,87,15,1012,Port-Vila
2020-11-08,26,85,18,1012,Port-Vila
2020-11-08,27,80,21,1013,Port-Vila
2020-11-08,27,79,20,1012,Port-Vila
2020-11-08,27,82,18,1011,Port-Vila
2020-11-08,26,83,16,1012,Port-Vila
2020-11-08,26,85,14,1013,Port-Vila
2020-11-09,25,84,18,1012,Port-Vila
2020-11-09,25,85,20,1011,Port-Vila
2020-11-09,25,84,23,1012,Port-Vila
2020-11-09,26,81,24,1013,Port-Vila
2020-11-09,27,80,25,1011,Port-Vila
2020-11-09,26,82,26,1010,Port-Vila
2020-11-09,25,84,27,1011,Port-Vila
2020-11-09,25,85,27,1012,Port-Vila
2020-11-10,22,86,29,1011,Port-Vila
2020-11-10,24,88,26,1010,Port-Vila
2020-11-10,24,90,24,1011,Port-Vila
2020-11-10,25,89,24,1012,Port-Vila
2020-11-10,24,90,22,1011,Port-Vila
2020-11-10,24,93,22,1010,Port-Vila
2020-11-10,23,93,22,1011,Port-Vila
2020-11-10,22,90,21,1012,Port-Vila
2020-11-11,19,90,15,1011,Port-Vila
2020-11-11,24,89,11,1010,Port-Vila
2020-11-11,24,87,12,1011,Port-Vila
2020-11-11,25,82,14,1012,Port-Vila
2020-11-11,25,80,14,1011,Port-Vila
2020-11-11,25,82,13,1010,Port-Vila
2020-11-11,24,85,17,1011,Port-Vila
2020-11-11,23,89,29,1012,Port-Vila
2020-11-12,24,82,32,1010,Port-Vila
2020-11-12,24,80,26,1009,Port-Vila
2020-11-12,24,79,23,1010,Port-Vila
2020-11-12,26,75,18,1011,Port-Vila
2020-11-12,27,69,15,1011,Port-Vila
2020-11-12,27,71,15,1010,Port-Vila
2020-11-12,25,75,13,1011,Port-Vila
2020-11-12,25,79,12,1013,Port-Vila
2020-11-13,24,84,18,1012,Port-Vila
2020-11-13,24,84,16,1011,Port-Vila
2020-11-13,25,80,17,1013,Port-Vila
2020-11-13,26,76,16,1014,Port-Vila
2020-11-13,27,74,17,1013,Port-Vila
2020-11-13,27,77,16,1012,Port-Vila
2020-11-13,26,81,14,1013,Port-Vila
2020-11-13,25,85,14,1014,Port-Vila
2020-11-14,25,82,11,1014,Port-Vila
2020-11-14,25,85,12,1013,Port-Vila
2020-11-14,25,83,14,1014,Port-Vila
2020-11-14,27,76,13,1015,Port-Vila
2020-11-14,28,73,11,1014,Port-Vila
2020-11-14,28,76,11,1013,Port-Vila
2020-11-14,27,79,13,1014,Port-Vila
2020-11-14,26,83,14,1015,Port-Vila
2020-11-15,25,83,14,1015,Port-Vila
2020-11-15,25,85,12,1013,Port-Vila
2020-11-15,25,83,14,1014,Port-Vila
2020-11-15,27,78,17,1015,Port-Vila
2020-11-15,28,74,17,1014,Port-Vila
2020-11-15,27,76,17,1013,Port-Vila
2020-11-15,26,81,18,1014,Port-Vila
2020-11-15,26,84,16,1015,Port-Vila
2020-11-16,25,86,15,1014,Port-Vila
2020-11-16,25,86,17,1013,Port-Vila
2020-11-16,25,84,18,1014,Port-Vila
2020-11-16,26,78,21,1014,Port-Vila
2020-11-16,27,75,21,1013,Port-Vila
2020-11-16,26,75,19,1012,Port-Vila
2020-11-16,26,78,19,1013,Port-Vila
2020-11-16,25,80,18,1014,Port-Vila
2020-11-17,25,80,22,1013,Port-Vila
2020-11-17,25,79,21,1012,Port-Vila
2020-11-17,25,76,21,1013,Port-Vila
2020-11-17,26,73,21,1013,Port-Vila
2020-11-17,27,73,23,1012,Port-Vila
2020-11-17,27,75,26,1011,Port-Vila
2020-11-17,26,79,25,1011,Port-Vila
2020-11-17,25,81,24,1013,Port-Vila
2020-11-18,25,82,26,1013,Port-Vila
2020-11-18,25,80,24,1012,Port-Vila
2020-11-18,25,76,24,1013,Port-Vila
2020-11-18,26,70,24,1013,Port-Vila
2020-11-18,27,68,25,1012,Port-Vila
2020-11-18,26,70,26,1011,Port-Vila
2020-11-18,25,76,25,1012,Port-Vila
2020-11-18,25,78,25,1014,Port-Vila
2020-11-19,24,77,25,1013,Port-Vila
2020-11-19,24,75,24,1012,Port-Vila
2020-11-19,24,74,23,1013,Port-Vila
2020-11-19,26,67,25,1014,Port-Vila
2020-11-19,26,66,25,1013,Port-Vila
2020-11-19,26,69,25,1012,Port-Vila
2020-11-19,25,73,24,1013,Port-Vila
2020-11-19,24,76,24,1014,Port-Vila
2020-11-20,24,78,23,1014,Port-Vila
2020-11-20,24,78,25,1012,Port-Vila
2020-11-20,25,76,26,1013,Port-Vila
2020-11-20,26,71,27,1014,Port-Vila
2020-11-20,27,69,28,1013,Port-Vila
2020-11-20,26,70,28,1012,Port-Vila
2020-11-20,26,76,28,1013,Port-Vila
2020-11-20,25,80,28,1014,Port-Vila
2020-11-21,25,81,27,1013,Port-Vila
2020-11-21,25,81,26,1011,Port-Vila
2020-11-21,26,78,26,1012,Port-Vila
2020-11-21,26,75,28,1013,Port-Vila
2020-11-21,26,76,29,1012,Port-Vila
2020-11-21,26,78,29,1010,Port-Vila
2020-11-21,25,81,28,1011,Port-Vila
2020-11-21,25,83,29,1012,Port-Vila
2020-11-22,25,84,30,1011,Port-Vila
2020-11-22,25,85,30,1010,Port-Vila
2020-11-22,25,83,30,1010,Port-Vila
2020-11-22,26,80,31,1011,Port-Vila
2020-11-22,27,78,30,1010,Port-Vila
2020-11-22,27,77,30,1009,Port-Vila
2020-11-22,26,82,30,1009,Port-Vila
2020-11-22,25,84,30,1010,Port-Vila
2020-11-23,24,83,25,1010,Port-Vila
2020-11-23,24,83,25,1009,Port-Vila
2020-11-23,25,81,25,1010,Port-Vila
2020-11-23,26,76,24,1011,Port-Vila
2020-11-23,27,74,24,1009,Port-Vila
2020-11-23,27,76,25,1008,Port-Vila
2020-11-23,26,80,26,1009,Port-Vila
2020-11-23,25,82,25,1009,Port-Vila
2020-11-24,25,83,22,1009,Port-Vila
2020-11-24,25,84,21,1008,Port-Vila
2020-11-24,25,82,21,1009,Port-Vila
2020-11-24,27,74,23,1009,Port-Vila
2020-11-24,27,70,22,1009,Port-Vila
2020-11-24,27,71,21,1008,Port-Vila
2020-11-24,26,76,21,1009,Port-Vila
2020-11-24,25,81,19,1010,Port-Vila
2020-11-25,25,85,19,1009,Port-Vila
2020-11-25,25,85,19,1008,Port-Vila
2020-11-25,25,83,20,1009,Port-Vila
2020-11-25,27,78,22,1009,Port-Vila
2020-11-25,27,76,20,1009,Port-Vila
2020-11-25,27,78,18,1008,Port-Vila
2020-11-25,26,82,19,1009,Port-Vila
2020-11-25,25,85,18,1010,Port-Vila
2020-11-26,26,84,11,1009,Port-Vila
2020-11-26,25,84,10,1008,Port-Vila
2020-11-26,26,82,9,1009,Port-Vila
2020-11-26,28,74,7,1010,Port-Vila
2020-11-26,28,71,3,1009,Port-Vila
2020-11-26,28,74,3,1008,Port-Vila
2020-11-26,27,77,4,1008,Port-Vila
2020-11-26,26,80,4,1009,Port-Vila
2020-11-27,26,85,3,1009,Port-Vila
2020-11-27,25,86,4,1008,Port-Vila
2020-11-27,26,83,7,1009,Port-Vila
2020-11-27,27,76,8,1010,Port-Vila
2020-11-27,28,73,11,1009,Port-Vila
2020-11-27,27,75,15,1008,Port-Vila
2020-11-27,26,78,15,1009,Port-Vila
2020-11-27,26,82,18,1010,Port-Vila
2020-11-28,25,85,20,1009,Port-Vila
2020-11-28,25,86,22,1008,Port-Vila
2020-11-28,25,84,22,1009,Port-Vila
2020-11-28,26,78,21,1010,Port-Vila
2020-11-28,26,74,20,1010,Port-Vila
2020-11-28,26,73,21,1009,Port-Vila
2020-11-28,25,76,21,1010,Port-Vila
2020-11-28,25,80,19,1012,Port-Vila
2020-11-29,24,68,15,1012,Port-Vila
2020-11-29,24,71,15,1011,Port-Vila
2020-11-29,24,69,17,1011,Port-Vila
2020-11-29,26,62,18,1012,Port-Vila
2020-11-29,27,62,20,1012,Port-Vila
2020-11-29,26,69,22,1011,Port-Vila
2020-11-29,26,77,21,1012,Port-Vila
2020-11-29,25,83,22,1013,Port-Vila
2020-11-30,24,80,21,1013,Port-Vila
2020-11-30,24,80,19,1012,Port-Vila
2020-11-30,24,74,19,1013,Port-Vila
2020-11-30,26,66,18,1014,Port-Vila
2020-11-30,27,64,20,1013,Port-Vila
2020-11-30,27,67,20,1011,Port-Vila
2020-11-30,25,71,19,1012,Port-Vila
2020-11-30,25,77,19,1013,Port-Vila
2020-12-01,24,76,17,1013,Port-Vila
2020-12-01,24,73,17,1012,Port-Vila
2020-12-01,24,71,18,1013,Port-Vila
2020-12-01,26,67,21,1014,Port-Vila
2020-12-01,26,66,22,1013,Port-Vila
2020-12-01,26,67,19,1012,Port-Vila
2020-12-01,25,70,16,1013,Port-Vila
2020-12-01,25,72,14,1014,Port-Vila
2020-12-02,24,74,17,1013,Port-Vila
2020-12-02,24,75,17,1012,Port-Vila
2020-12-02,25,75,19,1013,Port-Vila
2020-12-02,25,74,22,1014,Port-Vila
